order_id,operational_date,shift,picking_time_seconds,packing_accuracy_status
ORD-027961,23-05-2026,B,107.06,1
ORD-027962,24-05-2026,B,50.91,1
ORD-027963,13-05-2026,B,98.91,1
ORD-027964,01-05-2026,B,85.12,1
ORD-027965,29-05-2026,B,89.8,1
ORD-027966,21-05-2026,B,96.95,0
ORD-027967,18-05-2026,B,100.15,1
ORD-027968,20-05-2026,B,104.27,1
ORD-027969,08-05-2026,B,80.19,1
ORD-027970,17-05-2026,B,114.28,1
ORD-027971,07-05-2026,B,107.46,1
ORD-027972,10-05-2026,B,66.37,1
ORD-027973,09-05-2026,B,111.69,1
ORD-027974,06-05-2026,B,116.03,1
ORD-027975,17-05-2026,B,107.08,1
ORD-027976,14-05-2026,B,80.79,1
ORD-027977,12-05-2026,B,84.03,1
ORD-027978,04-05-2026,B,71.19,1
ORD-027979,27-05-2026,B,98.85,1
ORD-027980,25-05-2026,B,119.61,1
ORD-027981,30-05-2026,B,99.32,1
ORD-027982,14-05-2026,B,65.27,1
ORD-027983,10-05-2026,B,72.52,1
ORD-027984,09-05-2026,B,57.13,1
ORD-027985,07-05-2026,B,73.51,1
ORD-027986,04-05-2026,B,71.41,1
ORD-027987,30-05-2026,B,98.08,1
ORD-027988,24-05-2026,B,67.34,1
ORD-027989,15-05-2026,B,93.38,1
ORD-027990,29-05-2026,B,126.37,0
ORD-027991,03-05-2026,B,107.41,1
ORD-027992,03-05-2026,B,130.03,1
ORD-027993,30-05-2026,B,54.01,1
ORD-027994,24-05-2026,B,142.43,1
ORD-027995,17-05-2026,B,112.74,1
ORD-027996,19-05-2026,B,60.15,1
ORD-027997,28-05-2026,B,114.67,1
ORD-027998,13-05-2026,B,94.31,1
ORD-027999,21-05-2026,B,89.69,1
ORD-028000,20-05-2026,B,61.88,1
ORD-028001,14-05-2026,B,131.75,1
ORD-028002,03-05-2026,B,87.33,1
ORD-028003,12-05-2026,B,66.18,1
ORD-028004,23-05-2026,B,100.91,1
ORD-028005,05-05-2026,B,93.97,1
ORD-028006,21-05-2026,B,109.75,1
ORD-028007,09-05-2026,B,121.23,0
ORD-028008,28-05-2026,B,96.83,1
ORD-028009,18-05-2026,B,108.4,1
ORD-028010,12-05-2026,B,83.57,1
ORD-028011,04-05-2026,B,138.48,1
ORD-028012,23-05-2026,B,110.45,1
ORD-028013,30-05-2026,B,84.57,1
ORD-028014,04-05-2026,B,75.96,1
ORD-028015,29-05-2026,B,109.86,1
ORD-028016,30-05-2026,B,97.45,1
ORD-028017,08-05-2026,B,89.23,1
ORD-028018,09-05-2026,B,96.1,1
ORD-028019,09-05-2026,B,123.44,1
ORD-028020,09-05-2026,B,79.59,1
ORD-028021,24-05-2026,B,72.99,1
ORD-028022,02-05-2026,B,90.52,1
ORD-028023,20-05-2026,B,90.34,1
ORD-028024,30-05-2026,B,92.13,1
ORD-028025,06-05-2026,B,96.56,1
ORD-028026,24-05-2026,B,124.39,1
ORD-028027,19-05-2026,B,80.75,1
ORD-028028,22-05-2026,B,142.77,1
ORD-028029,03-05-2026,B,67.63,1
ORD-028030,19-05-2026,B,135.97,1
ORD-028031,04-05-2026,B,30,1
ORD-028032,23-05-2026,B,101.73,1
ORD-028033,23-05-2026,B,101.08,1
ORD-028034,28-05-2026,B,105.07,1
ORD-028035,07-05-2026,B,61.63,1
ORD-028036,27-05-2026,B,48.27,1
ORD-028037,06-05-2026,B,90.33,1
ORD-028038,23-05-2026,B,102.33,1
ORD-028039,14-05-2026,B,122.39,1
ORD-028040,28-05-2026,B,107.84,1
ORD-028041,06-05-2026,B,96.63,1
ORD-028042,20-05-2026,B,98.83,1
ORD-028043,10-05-2026,B,120.89,1
ORD-028044,15-05-2026,B,52.3,0
ORD-028045,24-05-2026,B,91.71,1
ORD-028046,14-05-2026,B,131.84,1
ORD-028047,06-05-2026,B,114.15,1
ORD-028048,04-05-2026,B,107.1,0
ORD-028049,13-05-2026,B,98.25,1
ORD-028050,01-05-2026,B,110.84,1
ORD-028051,17-05-2026,B,92.03,1
ORD-028052,01-05-2026,B,118.14,1
ORD-028053,30-05-2026,B,105.76,1
ORD-028054,29-05-2026,B,75.21,1
ORD-028055,21-05-2026,B,104.93,1
ORD-028056,17-05-2026,B,88.9,1
ORD-028057,16-05-2026,B,76.75,1
ORD-028058,29-05-2026,B,91.92,1
ORD-028059,12-05-2026,B,115.92,1
ORD-028060,18-05-2026,B,59.85,1
ORD-028061,21-05-2026,B,133.65,0
ORD-028062,19-05-2026,B,101.69,1
ORD-028063,30-05-2026,B,59.38,1
ORD-028064,30-05-2026,B,87.3,1
ORD-028065,12-05-2026,B,57.68,1
ORD-028066,12-05-2026,B,93.11,1
ORD-028067,02-05-2026,B,103.25,1
ORD-028068,08-05-2026,B,97.25,1
ORD-028069,25-05-2026,B,94.3,1
ORD-028070,01-05-2026,B,86,1
ORD-028071,08-05-2026,B,76.33,1
ORD-028072,17-05-2026,B,113.78,1
ORD-028073,18-05-2026,B,82.27,1
ORD-028074,04-05-2026,B,130.97,1
ORD-028075,13-05-2026,B,109.29,1
ORD-028076,18-05-2026,B,94.62,1
ORD-028077,06-05-2026,B,103,1
ORD-028078,28-05-2026,B,116.37,1
ORD-028079,05-05-2026,B,105.63,1
ORD-028080,02-05-2026,B,86.6,1
ORD-028081,13-05-2026,B,70.19,0
ORD-028082,19-05-2026,B,85.62,1
ORD-028083,22-05-2026,B,64.5,1
ORD-028084,09-05-2026,B,72.65,1
ORD-028085,25-05-2026,B,98.58,1
ORD-028086,04-05-2026,B,82.81,1
ORD-028087,10-05-2026,B,97.42,1
ORD-028088,20-05-2026,B,76.14,1
ORD-028089,22-05-2026,B,94.02,1
ORD-028090,28-05-2026,B,103.36,1
ORD-028091,08-05-2026,B,103.01,1
ORD-028092,12-05-2026,B,101.39,1
ORD-028093,04-05-2026,B,108.1,1
ORD-028094,09-05-2026,B,74.46,1
ORD-028095,03-05-2026,B,86.16,1
ORD-028096,26-05-2026,B,92.22,1
ORD-028097,15-05-2026,B,85.27,0
ORD-028098,23-05-2026,B,70.51,1
ORD-028099,11-05-2026,B,92.57,1
ORD-028100,01-05-2026,B,64.54,1
ORD-028101,21-05-2026,B,99.26,1
ORD-028102,13-05-2026,B,99.73,1
ORD-028103,16-05-2026,B,34.77,1
ORD-028104,30-05-2026,B,118.88,1
ORD-028105,12-05-2026,B,100.37,1
ORD-028106,30-05-2026,B,50.43,1
ORD-028107,18-05-2026,B,103.23,1
ORD-028108,29-05-2026,B,91.23,1
ORD-028109,20-05-2026,B,70.22,1
ORD-028110,17-05-2026,B,83.88,1
ORD-028111,01-05-2026,B,102.19,1
ORD-028112,02-05-2026,B,116.55,1
ORD-028113,20-05-2026,B,89.46,1
ORD-028114,08-05-2026,B,90.03,1
ORD-028115,12-05-2026,B,95.2,1
ORD-028116,19-05-2026,B,99.05,1
ORD-028117,19-05-2026,B,82.89,1
ORD-028118,04-05-2026,B,100.38,1
ORD-028119,25-05-2026,B,97.59,1
ORD-028120,02-05-2026,B,107.98,1
ORD-028121,23-05-2026,B,145.57,1
ORD-028122,04-05-2026,B,99.93,1
ORD-028123,30-05-2026,B,98.23,1
ORD-028124,18-05-2026,B,92.59,1
ORD-028125,15-05-2026,B,96.82,1
ORD-028126,07-05-2026,B,111.91,1
ORD-028127,07-05-2026,B,101.96,1
ORD-028128,14-05-2026,B,116.4,1
ORD-028129,19-05-2026,B,108.46,1
ORD-028130,16-05-2026,B,105.26,1
ORD-028131,16-05-2026,B,80.38,1
ORD-028132,22-05-2026,B,95.02,1
ORD-028133,23-05-2026,B,75.9,1
ORD-028134,05-05-2026,B,125.17,1
ORD-028135,19-05-2026,B,97.93,1
ORD-028136,29-05-2026,B,98.91,1
ORD-028137,01-05-2026,B,111.33,1
ORD-028138,12-05-2026,B,79.28,1
ORD-028139,12-05-2026,B,123.61,1
ORD-028140,09-05-2026,B,63.88,1
ORD-028141,02-05-2026,B,72.99,1
ORD-028142,14-05-2026,B,91.66,1
ORD-028143,24-05-2026,B,99.81,1
ORD-028144,21-05-2026,B,79.33,1
ORD-028145,28-05-2026,B,110.34,0
ORD-028146,05-05-2026,B,126.13,1
ORD-028147,16-05-2026,B,137.32,1
ORD-028148,08-05-2026,B,91.77,1
ORD-028149,27-05-2026,B,97.59,1
ORD-028150,04-05-2026,B,88.77,1
ORD-028151,18-05-2026,B,104.76,1
ORD-028152,13-05-2026,B,78.22,1
ORD-028153,17-05-2026,B,82.08,1
ORD-028154,15-05-2026,B,112.39,1
ORD-028155,25-05-2026,B,105.46,1
ORD-028156,28-05-2026,B,88.21,1
ORD-028157,15-05-2026,B,120.23,1
ORD-028158,20-05-2026,B,96.11,1
ORD-028159,19-05-2026,B,84.47,1
ORD-028160,11-05-2026,B,87.08,1
ORD-028161,23-05-2026,B,78.68,1
ORD-028162,26-05-2026,B,139.1,1
ORD-028163,09-05-2026,B,78.23,1
ORD-028164,11-05-2026,B,103.9,1
ORD-028165,07-05-2026,B,72.22,1
ORD-028166,11-05-2026,B,107.36,1
ORD-028167,18-05-2026,B,100.03,1
ORD-028168,13-05-2026,B,119.02,1
ORD-028169,21-05-2026,B,109.15,1
ORD-028170,14-05-2026,B,99.41,1
ORD-028171,26-05-2026,B,74.76,1
ORD-028172,09-05-2026,B,78.85,1
ORD-028173,26-05-2026,B,85,0
ORD-028174,27-05-2026,B,97.41,1
ORD-028175,16-05-2026,B,86.19,1
ORD-028176,30-05-2026,B,82.45,1
ORD-028177,20-05-2026,B,97.8,1
ORD-028178,16-05-2026,B,97.4,1
ORD-028179,14-05-2026,B,63.84,1
ORD-028180,17-05-2026,B,95.58,1
ORD-028181,04-05-2026,B,87.86,1
ORD-028182,13-05-2026,B,128.36,1
ORD-028183,23-05-2026,B,101.91,1
ORD-028184,24-05-2026,B,104.58,1
ORD-028185,07-05-2026,B,99.83,1
ORD-028186,09-05-2026,B,122.04,1
ORD-028187,11-05-2026,B,79.43,1
ORD-028188,23-05-2026,B,138.83,1
ORD-028189,09-05-2026,B,93.79,1
ORD-028190,07-05-2026,B,120.86,1
ORD-028191,10-05-2026,B,94.78,1
ORD-028192,11-05-2026,B,118.4,1
ORD-028193,05-05-2026,B,84.72,0
ORD-028194,04-05-2026,B,107.07,1
ORD-028195,15-05-2026,B,65.2,1
ORD-028196,01-05-2026,B,127.16,1
ORD-028197,04-05-2026,B,66.79,1
ORD-028198,04-05-2026,B,115.45,1
ORD-028199,03-05-2026,B,121.13,1
ORD-028200,12-05-2026,B,96.99,1
ORD-028201,13-05-2026,B,98.2,1
ORD-028202,01-05-2026,B,103.02,1
ORD-028203,14-05-2026,B,116.96,1
ORD-028204,09-05-2026,B,93.97,1
ORD-028205,18-05-2026,B,76.99,1
ORD-028206,22-05-2026,B,116.94,1
ORD-028207,18-05-2026,B,46.95,1
ORD-028208,04-05-2026,B,153.2,1
ORD-028209,01-05-2026,B,113.18,1
ORD-028210,07-05-2026,B,116.18,1
ORD-028211,02-05-2026,B,106.44,1
ORD-028212,15-05-2026,B,137.94,0
ORD-028213,30-05-2026,B,93.21,1
ORD-028214,24-05-2026,B,102.17,1
ORD-028215,07-05-2026,B,110.04,1
ORD-028216,15-05-2026,B,99.06,1
ORD-028217,19-05-2026,B,84.79,1
ORD-028218,09-05-2026,B,124.15,0
ORD-028219,11-05-2026,B,98.08,1
ORD-028220,24-05-2026,B,86.11,1
ORD-028221,30-05-2026,B,90.14,1
ORD-028222,27-05-2026,B,77.24,1
ORD-028223,07-05-2026,B,85.84,1
ORD-028224,25-05-2026,B,80.94,1
ORD-028225,22-05-2026,B,60.24,1
ORD-028226,26-05-2026,B,127.52,1
ORD-028227,02-05-2026,B,120.49,1
ORD-028228,08-05-2026,B,100.15,1
ORD-028229,03-05-2026,B,75.92,1
ORD-028230,10-05-2026,B,75.46,1
ORD-028231,26-05-2026,B,78.42,1
ORD-028232,16-05-2026,B,118.65,1
ORD-028233,15-05-2026,B,88.91,1
ORD-028234,02-05-2026,B,88.79,1
ORD-028235,13-05-2026,B,106.7,1
ORD-028236,16-05-2026,B,66.4,1
ORD-028237,25-05-2026,B,125.43,1
ORD-028238,17-05-2026,B,84.91,1
ORD-028239,20-05-2026,B,101.42,1
ORD-028240,21-05-2026,B,91.65,1
ORD-028241,09-05-2026,B,78.79,1
ORD-028242,05-05-2026,B,81.64,1
ORD-028243,26-05-2026,B,88.43,1
ORD-028244,17-05-2026,B,79.17,1
ORD-028245,25-05-2026,B,121.16,1
ORD-028246,16-05-2026,B,110.93,1
ORD-028247,19-05-2026,B,83.29,1
ORD-028248,27-05-2026,B,110.24,1
ORD-028249,01-05-2026,B,85.17,1
ORD-028250,24-05-2026,B,98.89,1
ORD-028251,06-05-2026,B,94.41,1
ORD-028252,11-05-2026,B,112.05,1
ORD-028253,13-05-2026,B,136,0
ORD-028254,15-05-2026,B,103.71,1
ORD-028255,29-05-2026,B,56.03,1
ORD-028256,03-05-2026,B,96.7,1
ORD-028257,10-05-2026,B,111.05,1
ORD-028258,26-05-2026,B,92.05,0
ORD-028259,21-05-2026,B,118.08,1
ORD-028260,30-05-2026,B,36.41,1
ORD-028261,24-05-2026,B,123.21,1
ORD-028262,26-05-2026,B,122.58,1
ORD-028263,27-05-2026,B,117.96,1
ORD-028264,19-05-2026,B,120.98,0
ORD-028265,19-05-2026,B,123.74,1
ORD-028266,10-05-2026,B,106.78,1
ORD-028267,11-05-2026,B,61.75,1
ORD-028268,18-05-2026,B,75.49,1
ORD-028269,02-05-2026,B,70.56,0
ORD-028270,12-05-2026,B,71.49,1
ORD-028271,19-05-2026,B,109.67,1
ORD-028272,18-05-2026,B,73.41,1
ORD-028273,29-05-2026,B,110.06,1
ORD-028274,16-05-2026,B,122.09,1
ORD-028275,01-05-2026,B,64.13,1
ORD-028276,09-05-2026,B,95.81,1
ORD-028277,25-05-2026,B,99.19,1
ORD-028278,09-05-2026,B,75.28,1
ORD-028279,08-05-2026,B,84.38,1
ORD-028280,13-05-2026,B,154.91,1
ORD-028281,09-05-2026,B,69.22,1
ORD-028282,02-05-2026,B,71.47,1
ORD-028283,15-05-2026,B,108.88,1
ORD-028284,18-05-2026,B,95,1
ORD-028285,25-05-2026,B,110.75,1
ORD-028286,19-05-2026,B,83.76,1
ORD-028287,26-05-2026,B,108.94,1
ORD-028288,27-05-2026,B,126.89,1
ORD-028289,21-05-2026,B,100.56,1
ORD-028290,30-05-2026,B,100.87,1
ORD-028291,08-05-2026,B,107.61,1
ORD-028292,04-05-2026,B,98.31,1
ORD-028293,10-05-2026,B,99.93,1
ORD-028294,19-05-2026,B,137,1
ORD-028295,16-05-2026,B,85.18,1
ORD-028296,20-05-2026,B,100.78,1
ORD-028297,23-05-2026,B,90.12,1
ORD-028298,03-05-2026,B,122.3,1
ORD-028299,23-05-2026,B,97.65,1
ORD-028300,04-05-2026,B,110.74,1
ORD-028301,23-05-2026,B,82.52,1
ORD-028302,29-05-2026,B,131.52,1
ORD-028303,05-05-2026,B,74.11,1
ORD-028304,19-05-2026,B,87.38,1
ORD-028305,02-05-2026,B,74.87,1
ORD-028306,14-05-2026,B,87.87,0
ORD-028307,10-05-2026,B,116.22,1
ORD-028308,13-05-2026,B,124.4,1
ORD-028309,13-05-2026,B,127.61,1
ORD-028310,06-05-2026,B,104.32,1
ORD-028311,28-05-2026,B,129.85,1
ORD-028312,01-05-2026,B,115.9,1
ORD-028313,25-05-2026,B,55.34,1
ORD-028314,28-05-2026,B,112.78,1
ORD-028315,22-05-2026,B,124.17,1
ORD-028316,30-05-2026,B,81.92,1
ORD-028317,23-05-2026,B,96.26,1
ORD-028318,13-05-2026,B,81.82,1
ORD-028319,18-05-2026,B,62.92,1
ORD-028320,02-05-2026,B,96.34,1
ORD-028321,07-05-2026,B,85.39,1
ORD-028322,05-05-2026,B,90.1,1
ORD-028323,11-05-2026,B,118.68,1
ORD-028324,24-05-2026,B,99.17,0
ORD-028325,12-05-2026,B,87.09,1
ORD-028326,06-05-2026,B,76.79,1
ORD-028327,16-05-2026,B,101.41,1
ORD-028328,01-05-2026,B,104.85,1
ORD-028329,11-05-2026,B,148.01,0
ORD-028330,02-05-2026,B,102.71,1
ORD-028331,01-05-2026,B,95.82,1
ORD-028332,22-05-2026,B,142.11,1
ORD-028333,09-05-2026,B,39.57,1
ORD-028334,14-05-2026,B,75.47,1
ORD-028335,17-05-2026,B,99.25,1
ORD-028336,01-05-2026,B,99.8,1
ORD-028337,26-05-2026,B,78.12,1
ORD-028338,02-05-2026,B,108.18,1
ORD-028339,04-05-2026,B,117.68,1
ORD-028340,20-05-2026,B,110.28,0
ORD-028341,14-05-2026,B,89.3,1
ORD-028342,17-05-2026,B,58.8,1
ORD-028343,23-05-2026,B,104,1
ORD-028344,05-05-2026,B,105.2,1
ORD-028345,08-05-2026,B,99.92,1
ORD-028346,29-05-2026,B,125.87,1
ORD-028347,05-05-2026,B,92.81,0
ORD-028348,14-05-2026,B,118.01,0
ORD-028349,17-05-2026,B,72.08,1
ORD-028350,08-05-2026,B,112.27,1
ORD-028351,17-05-2026,B,121.24,1
ORD-028352,09-05-2026,B,89.27,0
ORD-028353,03-05-2026,B,87.11,1
ORD-028354,06-05-2026,B,118.41,1
ORD-028355,08-05-2026,B,97.08,1
ORD-028356,10-05-2026,B,84.62,1
ORD-028357,16-05-2026,B,99.02,1
ORD-028358,06-05-2026,B,115.56,1
ORD-028359,07-05-2026,B,73.66,1
ORD-028360,18-05-2026,B,72.1,1
ORD-028361,26-05-2026,B,105.43,1
ORD-028362,13-05-2026,B,73.66,1
ORD-028363,15-05-2026,B,73.65,1
ORD-028364,01-05-2026,B,114.8,1
ORD-028365,16-05-2026,B,50.63,1
ORD-028366,15-05-2026,B,72.2,1
ORD-028367,14-05-2026,B,80.71,1
ORD-028368,06-05-2026,B,82.23,1
ORD-028369,20-05-2026,B,98.09,0
ORD-028370,08-05-2026,B,99.12,1
ORD-028371,06-05-2026,B,96.72,1
ORD-028372,23-05-2026,B,78.97,1
ORD-028373,05-05-2026,B,83.57,1
ORD-028374,08-05-2026,B,124.18,1
ORD-028375,24-05-2026,B,132.6,0
ORD-028376,22-05-2026,B,56.72,1
ORD-028377,19-05-2026,B,84.27,1
ORD-028378,09-05-2026,B,51.32,1
ORD-028379,24-05-2026,B,93.13,1
ORD-028380,25-05-2026,B,134,1
ORD-028381,02-05-2026,B,98.05,1
ORD-028382,25-05-2026,B,101.59,1
ORD-028383,20-05-2026,B,125.46,0
ORD-028384,20-05-2026,B,85.07,0
ORD-028385,05-05-2026,B,84.4,1
ORD-028386,12-05-2026,B,116.77,1
ORD-028387,15-05-2026,B,78.49,1
ORD-028388,11-05-2026,B,47.29,1
ORD-028389,10-05-2026,B,104.03,1
ORD-028390,06-05-2026,B,115.52,1
ORD-028391,30-05-2026,B,126.29,1
ORD-028392,09-05-2026,B,122.39,1
ORD-028393,08-05-2026,B,102.93,1
ORD-028394,12-05-2026,B,88.82,1
ORD-028395,24-05-2026,B,112.41,1
ORD-028396,07-05-2026,B,104.24,1
ORD-028397,03-05-2026,B,42.46,1
ORD-028398,05-05-2026,B,102.47,0
ORD-028399,21-05-2026,B,52.41,0
ORD-028400,02-05-2026,B,76.49,1
ORD-028401,03-05-2026,B,67.07,1
ORD-028402,08-05-2026,B,108.25,1
ORD-028403,08-05-2026,B,106.89,1
ORD-028404,02-05-2026,B,98.67,1
ORD-028405,25-05-2026,B,97.93,1
ORD-028406,30-05-2026,B,91.92,0
ORD-028407,29-05-2026,B,62.47,1
ORD-028408,28-05-2026,B,106.05,1
ORD-028409,09-05-2026,B,83.51,1
ORD-028410,04-05-2026,B,95.46,1
ORD-028411,19-05-2026,B,82.82,1
ORD-028412,30-05-2026,B,110.23,1
ORD-028413,22-05-2026,B,82.43,1
ORD-028414,13-05-2026,B,113.17,1
ORD-028415,16-05-2026,B,74.94,1
ORD-028416,09-05-2026,B,130.57,1
ORD-028417,27-05-2026,B,110.23,1
ORD-028418,29-05-2026,B,112.78,1
ORD-028419,17-05-2026,B,118.31,1
ORD-028420,08-05-2026,B,89.47,1
ORD-028421,01-05-2026,B,81.77,1
ORD-028422,01-05-2026,B,89.95,1
ORD-028423,06-05-2026,B,59.98,1
ORD-028424,03-05-2026,B,80.02,1
ORD-028425,28-05-2026,B,69.38,1
ORD-028426,27-05-2026,B,97.26,1
ORD-028427,25-05-2026,B,58.48,0
ORD-028428,18-05-2026,B,94.51,0
ORD-028429,13-05-2026,B,95.13,1
ORD-028430,28-05-2026,B,94.26,1
ORD-028431,07-05-2026,B,68.19,1
ORD-028432,14-05-2026,B,69.5,1
ORD-028433,01-05-2026,B,108.69,1
ORD-028434,13-05-2026,B,104.43,1
ORD-028435,26-05-2026,B,116.28,0
ORD-028436,01-05-2026,B,102.57,1
ORD-028437,13-05-2026,B,78.33,1
ORD-028438,01-05-2026,B,119.25,1
ORD-028439,27-05-2026,B,102.06,1
ORD-028440,18-05-2026,B,78.97,1
ORD-028441,22-05-2026,B,75.02,1
ORD-028442,29-05-2026,B,72.37,1
ORD-028443,30-05-2026,B,75.92,1
ORD-028444,19-05-2026,B,94.45,1
ORD-028445,24-05-2026,B,120.34,1
ORD-028446,01-05-2026,B,89.84,1
ORD-028447,30-05-2026,B,94.39,1
ORD-028448,27-05-2026,B,70,1
ORD-028449,16-05-2026,B,135.67,1
ORD-028450,29-05-2026,B,80.52,1
ORD-028451,12-05-2026,B,79.27,1
ORD-028452,06-05-2026,B,118.24,1
ORD-028453,26-05-2026,B,86.55,1
ORD-028454,08-05-2026,B,64.81,1
ORD-028455,20-05-2026,B,123.99,1
ORD-028456,11-05-2026,B,113.74,0
ORD-028457,27-05-2026,B,70.84,1
ORD-028458,18-05-2026,B,99.58,1
ORD-028459,11-05-2026,B,93.2,1
ORD-028460,27-05-2026,B,88.2,1
ORD-028461,11-05-2026,B,98.12,1
ORD-028462,12-05-2026,B,87.83,1
ORD-028463,23-05-2026,B,101.57,1
ORD-028464,07-05-2026,B,88.9,1
ORD-028465,25-05-2026,B,108.31,1
ORD-028466,29-05-2026,B,108.75,1
ORD-028467,10-05-2026,B,80.98,1
ORD-028468,26-05-2026,B,90.91,1
ORD-028469,09-05-2026,B,100.03,1
ORD-028470,23-05-2026,B,39.12,1
ORD-028471,06-05-2026,B,78.08,0
ORD-028472,27-05-2026,B,129,1
ORD-028473,29-05-2026,B,147.93,1
ORD-028474,30-05-2026,B,58.72,1
ORD-028475,18-05-2026,B,102.29,1
ORD-028476,16-05-2026,B,85.77,0
ORD-028477,01-05-2026,B,103.74,1
ORD-028478,30-05-2026,B,86.85,1
ORD-028479,01-05-2026,B,90.57,1
ORD-028480,17-05-2026,B,86.56,1
ORD-028481,09-05-2026,B,96.05,1
ORD-028482,22-05-2026,B,100.13,1
ORD-028483,12-05-2026,B,68.77,1
ORD-028484,06-05-2026,B,114.3,1
ORD-028485,27-05-2026,B,87.22,1
ORD-028486,30-05-2026,B,92.39,1
ORD-028487,24-05-2026,B,139.1,1
ORD-028488,20-05-2026,B,100.98,1
ORD-028489,18-05-2026,B,96.34,1
ORD-028490,20-05-2026,B,89.72,1
ORD-028491,19-05-2026,B,114.03,1
ORD-028492,03-05-2026,B,95.15,1
ORD-028493,03-05-2026,B,102.39,1
ORD-028494,25-05-2026,B,102.86,1
ORD-028495,13-05-2026,B,107.95,1
ORD-028496,10-05-2026,B,113.04,1
ORD-028497,27-05-2026,B,92.7,1
ORD-028498,26-05-2026,B,122.7,1
ORD-028499,27-05-2026,B,104.63,1
ORD-028500,06-05-2026,B,74.23,1
ORD-028501,05-05-2026,B,92.63,0
ORD-028502,10-05-2026,B,99.49,1
ORD-028503,12-05-2026,B,83.63,1
ORD-028504,06-05-2026,B,107.59,1
ORD-028505,21-05-2026,B,114.93,1
ORD-028506,21-05-2026,B,97.92,1
ORD-028507,02-05-2026,B,107.97,1
ORD-028508,22-05-2026,B,104.81,1
ORD-028509,22-05-2026,B,100.88,0
ORD-028510,27-05-2026,B,92.77,0
ORD-028511,22-05-2026,B,93.96,1
ORD-028512,23-05-2026,B,114.76,1
ORD-028513,14-05-2026,B,109.58,1
ORD-028514,08-05-2026,B,126.49,1
ORD-028515,09-05-2026,B,108.67,1
ORD-028516,19-05-2026,B,99.64,1
ORD-028517,27-05-2026,B,68.88,1
ORD-028518,01-05-2026,B,91.76,1
ORD-028519,10-05-2026,B,78.16,1
ORD-028520,04-05-2026,B,117.46,1
ORD-028521,12-05-2026,B,69.27,1
ORD-028522,22-05-2026,B,79.06,1
ORD-028523,10-05-2026,B,95.87,1
ORD-028524,06-05-2026,B,77.67,1
ORD-028525,01-05-2026,B,104.95,1
ORD-028526,04-05-2026,B,77.31,1
ORD-028527,23-05-2026,B,124.61,1
ORD-028528,08-05-2026,B,107.83,1
ORD-028529,28-05-2026,B,69.66,1
ORD-028530,11-05-2026,B,108.96,1
ORD-028531,26-05-2026,B,81.42,1
ORD-028532,08-05-2026,B,120.43,1
ORD-028533,09-05-2026,B,114.77,1
ORD-028534,03-05-2026,B,101.66,1
ORD-028535,22-05-2026,B,103.29,0
ORD-028536,13-05-2026,B,91.86,1
ORD-028537,20-05-2026,B,101.44,1
ORD-028538,17-05-2026,B,104.81,1
ORD-028539,09-05-2026,B,131.23,0
ORD-028540,28-05-2026,B,92.31,1
ORD-028541,09-05-2026,B,76.12,1
ORD-028542,28-05-2026,B,86.11,1
ORD-028543,08-05-2026,B,102.5,0
ORD-028544,22-05-2026,B,84.5,1
ORD-028545,28-05-2026,B,92.28,1
ORD-028546,15-05-2026,B,103.81,1
ORD-028547,30-05-2026,B,124.72,1
ORD-028548,30-05-2026,B,116.91,1
ORD-028549,07-05-2026,B,88.14,1
ORD-028550,02-05-2026,B,83.46,1
ORD-028551,06-05-2026,B,100.23,1
ORD-028552,05-05-2026,B,104.93,1
ORD-028553,11-05-2026,B,66.47,1
ORD-028554,13-05-2026,B,102.15,1
ORD-028555,30-05-2026,B,90.04,1
ORD-028556,01-05-2026,B,97.94,1
ORD-028557,17-05-2026,B,107.55,1
ORD-028558,26-05-2026,B,110.21,0
ORD-028559,24-05-2026,B,98.56,1
ORD-028560,21-05-2026,B,88.41,1
ORD-028561,24-05-2026,B,97.82,1
ORD-028562,23-05-2026,B,99.05,1
ORD-028563,21-05-2026,B,93.24,1
ORD-028564,19-05-2026,B,132.5,1
ORD-028565,29-05-2026,B,44.4,1
ORD-028566,28-05-2026,B,96.71,1
ORD-028567,20-05-2026,B,65.18,1
ORD-028568,09-05-2026,B,102.81,1
ORD-028569,09-05-2026,B,112.15,1
ORD-028570,25-05-2026,B,90.26,1
ORD-028571,14-05-2026,B,62.05,1
ORD-028572,10-05-2026,B,103.97,1
ORD-028573,19-05-2026,B,112.65,1
ORD-028574,10-05-2026,B,82.36,1
ORD-028575,12-05-2026,B,92.67,0
ORD-028576,02-05-2026,B,85.23,1
ORD-028577,09-05-2026,B,107.53,1
ORD-028578,26-05-2026,B,97.29,1
ORD-028579,03-05-2026,B,139.07,1
ORD-028580,12-05-2026,B,119.19,1
ORD-028581,11-05-2026,B,70.25,1
ORD-028582,14-05-2026,B,74.77,1
ORD-028583,07-05-2026,B,77.12,1
ORD-028584,02-05-2026,B,63.4,1
ORD-028585,19-05-2026,B,78.88,1
ORD-028586,12-05-2026,B,133.58,1
ORD-028587,11-05-2026,B,71.96,1
ORD-028588,11-05-2026,B,81.21,1
ORD-028589,05-05-2026,B,115.41,1
ORD-028590,06-05-2026,B,63.15,1
ORD-028591,13-05-2026,B,100.01,1
ORD-028592,13-05-2026,B,99,1
ORD-028593,17-05-2026,B,74.03,0
ORD-028594,26-05-2026,B,110.21,1
ORD-028595,07-05-2026,B,127.88,1
ORD-028596,14-05-2026,B,54.25,1
