order_id,operational_date,shift,picking_time_seconds
ORD-027052,2026-05-05,B,95.7
ORD-037203,2026-05-18,B,126.6
ORD-002735,2026-05-28,A,118.03
ORD-019662,2026-05-17,A,140.74
ORD-017372,2026-05-04,A,115.99
ORD-007843,2026-05-17,A,110.61
ORD-011979,2026-05-21,A,122.29
ORD-030416,2026-05-24,B,68.65
ORD-036445,2026-05-27,B,78.69
ORD-041736,2026-05-28,B,116.32
ORD-004703,2026-05-08,A,114.36
ORD-029604,2026-05-07,B,73.18
ORD-008473,2026-05-01,A,117.64
ORD-030406,2026-05-13,B,84.41
ORD-012807,2026-05-16,A,126.95
ORD-030913,2026-05-21,B,103.83
ORD-010653,2026-05-11,A,129.53
ORD-038205,2026-05-27,B,133.5
ORD-041198,2026-05-27,B,77.37
ORD-039708,2026-05-06,B,83.8
ORD-010238,2026-05-12,A,116.38
ORD-021450,2026-05-24,A,69.81
ORD-033485,2026-05-13,B,88.13
ORD-029240,2026-05-12,B,83.5
ORD-037494,2026-05-04,B,100.43
ORD-040981,2026-05-14,B,44.61
ORD-012445,2026-05-16,A,137.38
ORD-022375,2026-05-23,A,106.4
ORD-039609,2026-05-24,B,96.74
ORD-012014,2026-05-04,A,102.8
ORD-038918,2026-05-28,B,88.93
ORD-008814,2026-05-08,A,98.89
ORD-031045,2026-05-12,B,116.96
ORD-034981,2026-05-04,B,92.86
ORD-017654,2026-05-27,A,95.62
ORD-031947,2026-05-25,B,66.36
ORD-009971,2026-05-24,A,118.69
ORD-016153,2026-05-26,A,114.23
ORD-022349,2026-05-04,A,89.73
ORD-000661,2026-05-08,A,164.93
ORD-007370,2026-05-03,A,107.79
ORD-032462,2026-05-18,B,101.33
ORD-023595,2026-05-14,B,114.46
ORD-011377,2026-05-06,A,142.63
ORD-034186,2026-05-02,B,109.83
ORD-037552,2026-05-25,B,85.79
ORD-033400,2026-05-08,B,90.64
ORD-028515,2026-05-09,B,108.67
ORD-000529,2026-05-18,A,109.39
ORD-003721,2026-05-04,A,146.4
ORD-002441,2026-05-03,A,102.79
ORD-044344,2026-05-05,B,123.68
ORD-034029,2026-05-05,B,112.75
ORD-021940,2026-05-26,A,92.31
ORD-000207,2026-05-23,A,116.01
ORD-007549,2026-05-06,A,129.9
ORD-028685,2026-05-02,B,98.41
ORD-014839,2026-05-03,A,108.23
ORD-009904,2026-05-28,A,104.53
ORD-027328,2026-05-20,B,100.08
ORD-030606,2026-05-02,B,57.76
ORD-014833,2026-05-05,A,92.67
ORD-013191,2026-05-22,A,133.55
ORD-008147,2026-05-30,A,126.15
ORD-039492,2026-05-01,B,106.49
ORD-023955,2026-05-13,B,63.31
ORD-020983,2026-05-13,A,115.05
ORD-013046,2026-05-05,A,136.61
ORD-039872,2026-05-30,B,113.19
ORD-036258,2026-05-22,B,102.85
ORD-029401,2026-05-14,B,102.74
ORD-010800,2026-05-12,A,97.69
ORD-022213,2026-05-25,A,128.71
ORD-030424,2026-05-19,B,114.58
ORD-039093,2026-05-10,B,75.4
ORD-021699,2026-05-25,A,112.34
ORD-036580,2026-05-24,B,75.65
ORD-026270,2026-05-26,B,52.76
ORD-024650,2026-05-24,B,110.75
ORD-004681,2026-05-30,A,118.11
ORD-043878,2026-05-05,B,76.14
ORD-012017,2026-05-20,A,119.87
ORD-017760,2026-05-15,A,155.08
ORD-011897,2026-05-24,A,145.82
ORD-022961,2026-05-28,B,67.79
ORD-041034,2026-05-09,B,80.53
ORD-014088,2026-05-14,A,146.27
ORD-011277,2026-05-20,A,133.37
ORD-012613,2026-05-22,A,138.58
ORD-021835,2026-05-26,A,93.73
ORD-024122,2026-05-13,B,80.35
ORD-020636,2026-05-16,A,108.49
ORD-018100,2026-05-14,A,89.74
ORD-038028,2026-05-18,B,83.2
ORD-004292,2026-05-23,A,107.73
ORD-019452,2026-05-22,A,134.95
ORD-000834,2026-05-07,A,128.44
ORD-023756,2026-05-14,B,100.5
ORD-028698,2026-05-13,B,73.45
ORD-028590,2026-05-06,B,63.15
ORD-014039,2026-05-16,A,104.0
ORD-027701,2026-05-07,B,129.11
ORD-040658,2026-05-24,B,120.04
ORD-025269,2026-05-02,B,75.03
ORD-039978,2026-05-10,B,43.8
ORD-028147,2026-05-16,B,137.32
ORD-005944,2026-05-28,A,98.22
ORD-034448,2026-05-03,B,85.1
ORD-019390,2026-05-17,A,136.03
ORD-030303,2026-05-30,B,84.19
ORD-014781,2026-05-07,A,138.97
ORD-007251,2026-05-12,A,141.19
ORD-041148,2026-05-19,B,75.92
ORD-017736,2026-05-17,A,125.61
ORD-023006,2026-05-07,B,95.83
ORD-042712,2026-05-17,B,89.54
ORD-004099,2026-05-19,A,84.55
ORD-033537,2026-05-29,B,70.26
ORD-033422,2026-05-08,B,90.33
ORD-010890,2026-05-24,A,136.74
ORD-005982,2026-05-09,A,122.85
ORD-005288,2026-05-12,A,105.25
ORD-007615,2026-05-17,A,102.7
ORD-014420,2026-05-14,A,114.09
ORD-016742,2026-05-14,A,121.91
ORD-016414,2026-05-24,A,128.56
ORD-016967,2026-05-12,A,133.0
ORD-000690,2026-05-04,A,150.96
ORD-041874,2026-05-13,B,103.07
ORD-015811,2026-05-17,A,115.83
ORD-008129,2026-05-22,A,122.83
ORD-015503,2026-05-13,A,136.19
ORD-038566,2026-05-22,B,99.18
ORD-034850,2026-05-06,B,57.53
ORD-034721,2026-05-14,B,92.54
ORD-010033,2026-05-15,A,112.92
ORD-001250,2026-05-09,A,88.89
ORD-040234,2026-05-08,B,66.68
ORD-012721,2026-05-17,A,133.24
ORD-009191,2026-05-09,A,116.36
ORD-040399,2026-05-17,B,84.55
ORD-032135,2026-05-05,B,149.84
ORD-031930,2026-05-09,B,72.88
ORD-016582,2026-05-10,A,108.77
ORD-032595,2026-05-02,B,103.85
ORD-013109,2026-05-14,A,119.73
ORD-035170,2026-05-11,B,83.14
ORD-014694,2026-05-13,A,132.37
ORD-020292,2026-05-26,A,115.78
ORD-027595,2026-05-20,B,90.02
ORD-005431,2026-05-27,A,126.73
ORD-010996,2026-05-21,A,140.19
ORD-016333,2026-05-04,A,97.63
ORD-043410,2026-05-30,B,76.22
ORD-024247,2026-05-20,B,64.74
ORD-026462,2026-05-05,B,122.83
ORD-031594,2026-05-14,B,131.02
ORD-001012,2026-05-28,A,128.06
ORD-034992,2026-05-22,B,115.41
ORD-035099,2026-05-22,B,58.65
ORD-030581,2026-05-11,B,98.2
ORD-032122,2026-05-07,B,73.41
ORD-013063,2026-05-08,A,118.52
ORD-007778,2026-05-26,A,130.5
ORD-009787,2026-05-06,A,139.87
ORD-013837,2026-05-22,A,101.22
ORD-039443,2026-05-20,B,115.15
ORD-001156,2026-05-23,A,117.27
ORD-003556,2026-05-05,A,129.8
ORD-003049,2026-05-08,A,138.66
ORD-003583,2026-05-08,A,104.2
ORD-000781,2026-05-25,A,117.04
ORD-037605,2026-05-02,B,98.19
ORD-035720,2026-05-09,B,90.52
ORD-006059,2026-05-17,A,139.04
ORD-014125,2026-05-14,A,139.51
ORD-008336,2026-05-04,A,129.47
ORD-018166,2026-05-26,A,136.88
ORD-002877,2026-05-25,A,114.7
ORD-016459,2026-05-08,A,135.8
ORD-006449,2026-05-16,A,114.0
ORD-039831,2026-05-22,B,81.94
ORD-022773,2026-05-30,B,128.02
ORD-018906,2026-05-16,A,140.03
ORD-019205,2026-05-28,A,109.08
ORD-016515,2026-05-20,A,139.24
ORD-013962,2026-05-26,A,118.24
ORD-024853,2026-05-20,B,101.02
ORD-007169,2026-05-18,A,143.14
ORD-029494,2026-05-15,B,110.58
ORD-037346,2026-05-13,B,96.65
ORD-018236,2026-05-13,A,135.71
ORD-037942,2026-05-26,B,132.66
ORD-035639,2026-05-01,B,122.85
ORD-019904,2026-05-24,A,126.43
ORD-029224,2026-05-29,B,63.1
ORD-041819,2026-05-14,B,97.87
ORD-018650,2026-05-29,A,134.45
ORD-010255,2026-05-21,A,143.62
ORD-033857,2026-05-01,B,69.26
ORD-018249,2026-05-09,A,129.34
ORD-044533,2026-05-07,B,71.93
ORD-030937,2026-05-25,B,81.76
ORD-016156,2026-05-04,A,109.28
ORD-041260,2026-05-16,B,111.2
ORD-026114,2026-05-10,B,59.54
ORD-038983,2026-05-09,B,98.23
ORD-040776,2026-05-04,B,70.52
ORD-040042,2026-05-28,B,87.03
ORD-040939,2026-05-18,B,105.98
ORD-016701,2026-05-01,A,109.2
ORD-036432,2026-05-18,B,73.16
ORD-011784,2026-05-22,A,106.99
ORD-011573,2026-05-20,A,94.17
ORD-008968,2026-05-14,A,117.56
ORD-037805,2026-05-15,B,73.01
ORD-039693,2026-05-10,B,93.56
ORD-038734,2026-05-14,B,107.67
ORD-013701,2026-05-05,A,112.95
ORD-006305,2026-05-06,A,125.9
ORD-008039,2026-05-04,A,127.24
ORD-021171,2026-05-06,A,120.62
ORD-005722,2026-05-22,A,102.23
ORD-001650,2026-05-03,A,118.74
ORD-037109,2026-05-03,B,105.14
ORD-042155,2026-05-23,B,100.07
ORD-022620,2026-05-01,B,103.17
ORD-024773,2026-05-13,B,74.77
ORD-010652,2026-05-24,A,132.71
ORD-008288,2026-05-29,A,121.08
ORD-015471,2026-05-27,A,128.16
ORD-007733,2026-05-08,A,111.43
ORD-027150,2026-05-22,B,82.63
ORD-005854,2026-05-22,A,128.44
ORD-028620,2026-05-27,B,125.17
ORD-033560,2026-05-14,B,126.43
ORD-020258,2026-05-20,A,143.19
ORD-005463,2026-05-20,A,134.99
ORD-042627,2026-05-04,B,87.79
ORD-033693,2026-05-06,B,86.75
ORD-030474,2026-05-11,B,111.59
ORD-005602,2026-05-25,A,128.69
ORD-044612,2026-05-08,B,134.83
ORD-017390,2026-05-04,A,100.66
ORD-012051,2026-05-15,A,102.85
ORD-012347,2026-05-22,A,90.66
ORD-034894,2026-05-12,B,79.62
ORD-027043,2026-05-14,B,105.95
ORD-043442,2026-05-20,B,90.87
ORD-008264,2026-05-21,A,96.63
ORD-015261,2026-05-04,A,107.3
ORD-030043,2026-05-15,B,98.22
ORD-003629,2026-05-16,A,133.1
ORD-020625,2026-05-01,A,144.57
ORD-029548,2026-05-12,B,79.99
ORD-018596,2026-05-24,A,109.13
ORD-044673,2026-05-10,B,157.28
ORD-040668,2026-05-04,B,92.16
ORD-044210,2026-05-18,B,95.18
ORD-041560,2026-05-20,B,113.75
ORD-044815,2026-05-10,B,144.13
ORD-006231,2026-05-21,A,98.41
ORD-001998,2026-05-26,A,114.65
ORD-010247,2026-05-08,A,132.66
ORD-019711,2026-05-03,A,86.9
ORD-042609,2026-05-10,B,74.56
ORD-006641,2026-05-04,A,120.28
ORD-006421,2026-05-13,A,133.61
ORD-012516,2026-05-28,A,114.6
ORD-029177,2026-05-27,B,99.07
ORD-012381,2026-05-20,A,139.0
ORD-036794,2026-05-02,B,115.68
ORD-014824,2026-05-20,A,113.12
ORD-009629,2026-05-19,A,141.9
ORD-038620,2026-05-09,B,100.68
ORD-004895,2026-05-15,A,118.87
ORD-019184,2026-05-13,A,105.23
ORD-029688,2026-05-28,B,91.94
ORD-040133,2026-05-01,B,102.02
ORD-021934,2026-05-07,A,130.12
ORD-036605,2026-05-11,B,66.35
ORD-035714,2026-05-20,B,97.44
ORD-031888,2026-05-09,B,131.45
ORD-015707,2026-05-13,A,122.48
ORD-020945,2026-05-12,A,120.82
ORD-035227,2026-05-22,B,70.37
ORD-013442,2026-05-26,A,141.13
ORD-002783,2026-05-10,A,115.31
ORD-001092,2026-05-11,A,121.4
ORD-006499,2026-05-04,A,128.18
ORD-015944,2026-05-28,A,91.04
ORD-030522,2026-05-27,B,48.45
ORD-030407,2026-05-02,B,76.62
ORD-034798,2026-05-03,B,60.04
ORD-012758,2026-05-22,A,120.86
ORD-027465,2026-05-23,B,69.26
ORD-042674,2026-05-29,B,100.95
ORD-003254,2026-05-13,A,122.59
ORD-026155,2026-05-21,B,76.46
ORD-010772,2026-05-28,A,122.18
ORD-009103,2026-05-03,A,148.64
ORD-042134,2026-05-12,B,112.41
ORD-007347,2026-05-23,A,95.05
ORD-010755,2026-05-27,A,127.64
ORD-000675,2026-05-12,A,110.74
ORD-005042,2026-05-15,A,122.59
ORD-044181,2026-05-02,B,101.23
ORD-039828,2026-05-16,B,105.3
ORD-003295,2026-05-20,A,142.61
ORD-024399,2026-05-04,B,111.49
ORD-037631,2026-05-19,B,71.84
ORD-015790,2026-05-05,A,129.26
ORD-035957,2026-05-25,B,123.09
ORD-044675,2026-05-22,B,122.44
ORD-013858,2026-05-09,A,130.29
ORD-004349,2026-05-24,A,118.44
ORD-037113,2026-05-14,B,93.36
ORD-023623,2026-05-01,B,119.58
ORD-015698,2026-05-22,A,123.82
ORD-006473,2026-05-19,A,156.61
ORD-038989,2026-05-14,B,93.79
ORD-015413,2026-05-24,A,151.69
ORD-044171,2026-05-04,B,99.53
ORD-040091,2026-05-13,B,146.39
ORD-015125,2026-05-29,A,134.18
ORD-041696,2026-05-12,B,107.8
ORD-002438,2026-05-01,A,134.43
ORD-043909,2026-05-23,B,95.44
ORD-032181,2026-05-11,B,71.54
ORD-027484,2026-05-10,B,72.04
ORD-025378,2026-05-10,B,76.08
ORD-017651,2026-05-12,A,101.8
ORD-036806,2026-05-26,B,98.83
ORD-026226,2026-05-20,B,96.13
ORD-031035,2026-05-18,B,91.43
ORD-044808,2026-05-29,B,80.91
ORD-007297,2026-05-04,A,115.79
ORD-019115,2026-05-25,A,124.91
ORD-018137,2026-05-17,A,144.97
ORD-015457,2026-05-10,A,144.01
ORD-004377,2026-05-10,A,126.6
ORD-010673,2026-05-17,A,105.63
ORD-031279,2026-05-04,B,65.13
ORD-008493,2026-05-02,A,125.31
ORD-037266,2026-05-23,B,96.78
ORD-042459,2026-05-06,B,79.67
ORD-040286,2026-05-09,B,99.39
ORD-038661,2026-05-12,B,79.56
ORD-031141,2026-05-13,B,104.55
ORD-042853,2026-05-30,B,101.12
ORD-020503,2026-05-29,A,122.97
ORD-042825,2026-05-16,B,150.25
ORD-003924,2026-05-15,A,114.78
ORD-034941,2026-05-05,B,93.11
ORD-025132,2026-05-29,B,138.56
ORD-012591,2026-05-10,A,130.25
ORD-025203,2026-05-16,B,106.81
ORD-041542,2026-05-01,B,92.37
ORD-027750,2026-05-24,B,71.25
ORD-035974,2026-05-02,B,94.03
ORD-031308,2026-05-23,B,105.74
ORD-028865,2026-05-16,B,88.84
ORD-024662,2026-05-18,B,86.7
ORD-027172,2026-05-06,B,115.02
ORD-026899,2026-05-14,B,84.74
ORD-032643,2026-05-10,B,91.0
ORD-017356,2026-05-25,A,116.8
ORD-041700,2026-05-27,B,101.41
ORD-022171,2026-05-12,A,126.86
ORD-029506,2026-05-18,B,112.25
ORD-035815,2026-05-06,B,81.78
ORD-008055,2026-05-17,A,87.27
ORD-025742,2026-05-17,B,65.81
ORD-009724,2026-05-06,A,104.6
ORD-026351,2026-05-14,B,92.93
ORD-034112,2026-05-02,B,153.64
ORD-025297,2026-05-21,B,74.17
ORD-010039,2026-05-18,A,130.85
ORD-026831,2026-05-04,B,97.11
ORD-023836,2026-05-24,B,78.4
ORD-026876,2026-05-20,B,111.84
ORD-036579,2026-05-26,B,68.73
ORD-022684,2026-05-19,B,88.13
ORD-038459,2026-05-15,B,81.61
ORD-023574,2026-05-28,B,95.5
ORD-000710,2026-05-03,A,117.63
ORD-025754,2026-05-16,B,117.19
ORD-035489,2026-05-23,B,97.01
ORD-037092,2026-05-16,B,75.4
ORD-040809,2026-05-19,B,134.74
ORD-043578,2026-05-05,B,92.63
ORD-017507,2026-05-08,A,127.82
ORD-024223,2026-05-20,B,122.57
ORD-044309,2026-05-01,B,130.16
ORD-038951,2026-05-27,B,87.23
ORD-026740,2026-05-23,B,88.86
ORD-029739,2026-05-18,B,118.68
ORD-031595,2026-05-21,B,100.75
ORD-029874,2026-05-08,B,88.51
ORD-032586,2026-05-03,B,61.79
ORD-005224,2026-05-12,A,131.04
ORD-017761,2026-05-10,A,112.44
ORD-022941,2026-05-09,B,59.34
ORD-012465,2026-05-29,A,126.97
ORD-023683,2026-05-13,B,76.91
ORD-014323,2026-05-05,A,114.34
ORD-020904,2026-05-04,A,90.86
ORD-005057,2026-05-06,A,111.84
ORD-044726,2026-05-25,B,72.21
ORD-042576,2026-05-25,B,81.1
ORD-027214,2026-05-08,B,103.94
ORD-009627,2026-05-18,A,114.36
ORD-024475,2026-05-19,B,100.2
ORD-015916,2026-05-26,A,130.7
ORD-013344,2026-05-18,A,131.1
ORD-006801,2026-05-02,A,121.39
ORD-031472,2026-05-17,B,77.39
ORD-029162,2026-05-28,B,99.12
ORD-042783,2026-05-10,B,80.77
ORD-000165,2026-05-06,A,122.47
ORD-025547,2026-05-14,B,53.24
ORD-041120,2026-05-27,B,103.5
ORD-044563,2026-05-04,B,108.38
ORD-024095,2026-05-10,B,76.61
ORD-018606,2026-05-30,A,83.63
ORD-014487,2026-05-04,A,96.78
ORD-038683,2026-05-16,B,83.9
ORD-036796,2026-05-19,B,99.88
ORD-034999,2026-05-01,B,92.14
ORD-013716,2026-05-26,A,136.91
ORD-017318,2026-05-22,A,132.01
ORD-027795,2026-05-27,B,76.68
ORD-021881,2026-05-10,A,130.15
ORD-006569,2026-05-06,A,91.26
ORD-009205,2026-05-30,A,103.3
ORD-040363,2026-05-25,B,88.23
ORD-015166,2026-05-27,A,119.54
ORD-003663,2026-05-01,A,100.44
ORD-019489,2026-05-20,A,139.65
ORD-036371,2026-05-02,B,105.49
ORD-010967,2026-05-18,A,111.06
ORD-036813,2026-05-17,B,119.86
ORD-032988,2026-05-19,B,114.15
ORD-001176,2026-05-28,A,93.29
ORD-008965,2026-05-28,A,119.16
ORD-015206,2026-05-03,A,136.73
ORD-011481,2026-05-28,A,93.88
ORD-032792,2026-05-14,B,100.18
ORD-026078,2026-05-01,B,133.3
ORD-015075,2026-05-17,A,128.91
ORD-041421,2026-05-18,B,121.28
ORD-039251,2026-05-10,B,79.71
ORD-001365,2026-05-23,A,151.81
ORD-042207,2026-05-05,B,72.4
ORD-001221,2026-05-19,A,93.2
ORD-042897,2026-05-12,B,83.34
ORD-024759,2026-05-05,B,84.36
ORD-028769,2026-05-12,B,70.04
ORD-044817,2026-05-13,B,97.19
ORD-024113,2026-05-17,B,116.62
ORD-002450,2026-05-24,A,103.34
ORD-039099,2026-05-01,B,116.82
ORD-035044,2026-05-25,B,113.14
ORD-037039,2026-05-22,B,102.5
ORD-002379,2026-05-25,A,113.62
ORD-030831,2026-05-09,B,86.07
ORD-030241,2026-05-07,B,72.06
ORD-043703,2026-05-16,B,124.17
ORD-035477,2026-05-30,B,104.36
ORD-027340,2026-05-10,B,87.13
ORD-015929,2026-05-16,A,102.14
ORD-042552,2026-05-01,B,69.34
ORD-012357,2026-05-28,A,123.79
ORD-010963,2026-05-30,A,106.01
ORD-006872,2026-05-03,A,89.85
ORD-034093,2026-05-09,B,108.11
ORD-028110,2026-05-17,B,83.88
ORD-012586,2026-05-19,A,127.8
ORD-031474,2026-05-02,B,123.38
ORD-043333,2026-05-07,B,68.41
ORD-006340,2026-05-12,A,128.78
ORD-000741,2026-05-09,A,121.81
ORD-031650,2026-05-21,B,118.83
ORD-014763,2026-05-24,A,125.35
ORD-008331,2026-05-06,A,106.42
ORD-035376,2026-05-08,B,50.14
ORD-037273,2026-05-03,B,105.61
ORD-014339,2026-05-12,A,135.59
ORD-001466,2026-05-12,A,118.49
ORD-029520,2026-05-04,B,60.22
ORD-039635,2026-05-03,B,84.86
ORD-043367,2026-05-01,B,58.27
ORD-033144,2026-05-15,B,98.78
ORD-010128,2026-05-20,A,128.05
ORD-040397,2026-05-06,B,80.3
ORD-021128,2026-05-25,A,118.41
ORD-017353,2026-05-30,A,119.4
ORD-014095,2026-05-15,A,145.91
ORD-036976,2026-05-15,B,101.25
ORD-025134,2026-05-02,B,70.98
ORD-038366,2026-05-10,B,93.19
ORD-024492,2026-05-24,B,98.35
ORD-020100,2026-05-21,A,126.27
ORD-026363,2026-05-23,B,112.5
ORD-024835,2026-05-13,B,101.96
ORD-026382,2026-05-23,B,97.15
ORD-006228,2026-05-18,A,125.64
ORD-038002,2026-05-30,B,77.7
ORD-023004,2026-05-30,B,91.48
ORD-004557,2026-05-07,A,118.68
ORD-037735,2026-05-27,B,105.79
ORD-040022,2026-05-28,B,37.84
ORD-038072,2026-05-21,B,139.6
ORD-033408,2026-05-10,B,107.4
ORD-042352,2026-05-07,B,109.47
ORD-006101,2026-05-06,A,143.53
ORD-007004,2026-05-08,A,129.74
ORD-001349,2026-05-04,A,124.8
ORD-038226,2026-05-17,B,118.59
ORD-011896,2026-05-29,A,89.53
ORD-035493,2026-05-18,B,81.1
ORD-030505,2026-05-22,B,108.74
ORD-014453,2026-05-18,A,120.93
ORD-019579,2026-05-16,A,118.29
ORD-022715,2026-05-28,B,114.7
ORD-022475,2026-05-11,A,138.61
ORD-016719,2026-05-28,A,138.5
ORD-030630,2026-05-03,B,131.62
ORD-011023,2026-05-22,A,107.33
ORD-034547,2026-05-28,B,75.98
ORD-007048,2026-05-18,A,109.96
ORD-023685,2026-05-28,B,136.87
ORD-017067,2026-05-24,A,125.7
ORD-017785,2026-05-22,A,113.65
ORD-040435,2026-05-04,B,92.27
ORD-000887,2026-05-20,A,89.58
ORD-007210,2026-05-16,A,102.0
ORD-031079,2026-05-11,B,94.16
ORD-016661,2026-05-01,A,127.67
ORD-030504,2026-05-21,B,97.55
ORD-017047,2026-05-27,A,106.92
ORD-011441,2026-05-01,A,98.21
ORD-004245,2026-05-16,A,128.2
ORD-026937,2026-05-20,B,123.09
ORD-018265,2026-05-14,A,111.27
ORD-044551,2026-05-24,B,77.21
ORD-042261,2026-05-24,B,99.02
ORD-024162,2026-05-21,B,87.36
ORD-035077,2026-05-11,B,83.44
ORD-001622,2026-05-21,A,107.71
ORD-001810,2026-05-22,A,121.96
ORD-031626,2026-05-23,B,85.21
ORD-031148,2026-05-15,B,116.93
ORD-041723,2026-05-02,B,80.26
ORD-038332,2026-05-29,B,120.73
ORD-021157,2026-05-06,A,105.54
ORD-002635,2026-05-22,A,101.02
ORD-036815,2026-05-12,B,44.26
ORD-006284,2026-05-16,A,109.16
ORD-039851,2026-05-28,B,86.29
ORD-036791,2026-05-16,B,93.44
ORD-009985,2026-05-27,A,135.82
ORD-015214,2026-05-10,A,98.46
ORD-026467,2026-05-13,B,65.1
ORD-018706,2026-05-13,A,94.44
ORD-015366,2026-05-29,A,120.13
ORD-028107,2026-05-18,B,103.23
ORD-008507,2026-05-19,A,88.54
ORD-037201,2026-05-11,B,93.06
ORD-004684,2026-05-15,A,139.34
ORD-001642,2026-05-07,A,98.08
ORD-023390,2026-05-05,B,85.06
ORD-023853,2026-05-06,B,68.68
ORD-036516,2026-05-12,B,98.97
ORD-004762,2026-05-26,A,113.78
ORD-005799,2026-05-27,A,123.3
ORD-036365,2026-05-03,B,90.8
ORD-042727,2026-05-06,B,114.87
ORD-036894,2026-05-28,B,90.37
ORD-016400,2026-05-04,A,113.2
ORD-037211,2026-05-21,B,77.93
ORD-001058,2026-05-09,A,114.94
ORD-003694,2026-05-09,A,125.58
ORD-004086,2026-05-02,A,94.96
ORD-008919,2026-05-19,A,127.31
ORD-036402,2026-05-14,B,138.16
ORD-003375,2026-05-16,A,131.15
ORD-021618,2026-05-22,A,131.45
ORD-011701,2026-05-08,A,131.93
ORD-000837,2026-05-07,A,126.17
ORD-024335,2026-05-29,B,115.02
ORD-044367,2026-05-23,B,58.18
ORD-025243,2026-05-03,B,112.25
ORD-022199,2026-05-14,A,81.6
ORD-044888,2026-05-02,B,94.68
ORD-042004,2026-05-16,B,104.25
ORD-040296,2026-05-29,B,73.81
ORD-036196,2026-05-14,B,81.46
ORD-012911,2026-05-29,A,125.77
ORD-004914,2026-05-04,A,102.84
ORD-040529,2026-05-03,B,127.93
ORD-013486,2026-05-04,A,118.29
ORD-016283,2026-05-23,A,127.02
ORD-011791,2026-05-15,A,134.21
ORD-005399,2026-05-14,A,124.73
ORD-008743,2026-05-30,A,141.13
ORD-009084,2026-05-24,A,124.2
ORD-003651,2026-05-12,A,113.68
ORD-015405,2026-05-30,A,135.5
ORD-001578,2026-05-08,A,146.63
ORD-000564,2026-05-21,A,119.0
ORD-037603,2026-05-23,B,94.57
ORD-015725,2026-05-21,A,135.25
ORD-038664,2026-05-23,B,94.73
ORD-037517,2026-05-08,B,72.33
ORD-023556,2026-05-05,B,102.74
ORD-009418,2026-05-16,A,129.26
ORD-043369,2026-05-09,B,74.92
ORD-025682,2026-05-05,B,83.74
ORD-033750,2026-05-30,B,116.99
ORD-017355,2026-05-03,A,111.57
ORD-033506,2026-05-15,B,119.55
ORD-013413,2026-05-28,A,89.13
ORD-044437,2026-05-01,B,112.42
ORD-027095,2026-05-27,B,121.44
ORD-027419,2026-05-08,B,138.0
ORD-008451,2026-05-05,A,93.81
ORD-014891,2026-05-07,A,117.12
ORD-008707,2026-05-01,A,152.26
ORD-033054,2026-05-09,B,70.88
ORD-026981,2026-05-18,B,74.89
ORD-043861,2026-05-05,B,100.05
ORD-016151,2026-05-18,A,112.67
ORD-005088,2026-05-27,A,125.59
ORD-036318,2026-05-15,B,99.74
ORD-031532,2026-05-28,B,91.35
ORD-025410,2026-05-16,B,73.12
ORD-015323,2026-05-13,A,112.05
ORD-010101,2026-05-09,A,86.62
ORD-042653,2026-05-24,B,102.37
ORD-040975,2026-05-23,B,57.22
ORD-034874,2026-05-12,B,96.21
ORD-043329,2026-05-14,B,90.09
ORD-009592,2026-05-18,A,126.23
ORD-004165,2026-05-11,A,123.19
ORD-027109,2026-05-29,B,113.88
ORD-016757,2026-05-16,A,139.96
ORD-001210,2026-05-02,A,112.23
ORD-027211,2026-05-03,B,98.77
ORD-001476,2026-05-15,A,130.17
ORD-039023,2026-05-17,B,66.44
ORD-020433,2026-05-30,A,151.47
ORD-018010,2026-05-13,A,111.56
ORD-032151,2026-05-02,B,100.11
ORD-006142,2026-05-08,A,128.98
ORD-008871,2026-05-11,A,110.53
ORD-039216,2026-05-17,B,138.98
ORD-018045,2026-05-15,A,109.42
ORD-043015,2026-05-02,B,103.47
ORD-021131,2026-05-11,A,113.27
ORD-015702,2026-05-29,A,150.44
ORD-023431,2026-05-17,B,78.43
ORD-002333,2026-05-13,A,116.88
ORD-002178,2026-05-22,A,130.64
ORD-027474,2026-05-09,B,67.18
ORD-020381,2026-05-24,A,109.93
ORD-013778,2026-05-01,A,122.23
ORD-027794,2026-05-07,B,80.56
ORD-022718,2026-05-03,B,67.54
ORD-031825,2026-05-29,B,83.25
ORD-019717,2026-05-04,A,118.51
ORD-041404,2026-05-24,B,68.12
ORD-038845,2026-05-24,B,84.63
ORD-044810,2026-05-12,B,67.84
ORD-019552,2026-05-11,A,105.4
ORD-032624,2026-05-10,B,83.68
ORD-042581,2026-05-13,B,106.05
ORD-016654,2026-05-14,A,88.44
ORD-024143,2026-05-16,B,85.0
ORD-017946,2026-05-18,A,119.61
ORD-024410,2026-05-11,B,81.4
ORD-015505,2026-05-29,A,104.13
ORD-031918,2026-05-04,B,57.08
ORD-010939,2026-05-07,A,132.75
ORD-033118,2026-05-09,B,122.66
ORD-027457,2026-05-25,B,54.8
ORD-009922,2026-05-19,A,126.99
ORD-007096,2026-05-30,A,123.96
ORD-018052,2026-05-08,A,97.38
ORD-035847,2026-05-06,B,81.12
ORD-002250,2026-05-21,A,96.66
ORD-001159,2026-05-09,A,162.22
ORD-023278,2026-05-17,B,111.81
ORD-020214,2026-05-10,A,126.38
ORD-008163,2026-05-19,A,106.1
ORD-029567,2026-05-01,B,94.9
ORD-021121,2026-05-02,A,133.76
ORD-009797,2026-05-11,A,115.17
